area_level,area_id,area_name,sex,age_group_label,quarter_label,indicator,mean
5,MWI_5_18,Lilongwe City,both,50-54,December 2022,prevalence,0.284891965962514
5,MWI_5_18,Lilongwe City,both,55-59,December 2022,prevalence,0.243491701478986
5,MWI_5_18,Lilongwe City,both,60-64,December 2022,prevalence,0.187988099620805
5,MWI_5_18,Lilongwe City,both,65-69,December 2022,prevalence,0.194650240515086
5,MWI_5_18,Lilongwe City,female,all ages,December 2022,prevalence,0.0870851303331618
5,MWI_5_18,Lilongwe City,female,0-4,December 2022,prevalence,0.0049438823238915
5,MWI_5_18,Lilongwe City,female,5-9,December 2022,prevalence,0.00908100257948627
5,MWI_5_18,Lilongwe City,female,10-14,December 2022,prevalence,0.0146433863656149
5,MWI_5_18,Lilongwe City,female,15-19,December 2022,prevalence,0.0228933328104739
5,MWI_5_18,Lilongwe City,female,20-24,December 2022,prevalence,0.0423403388583435
5,MWI_5_18,Lilongwe City,female,25-29,December 2022,prevalence,0.0871220953750929
5,MWI_5_18,Lilongwe City,female,30-34,December 2022,prevalence,0.160599687141982
5,MWI_5_18,Lilongwe City,female,35-39,December 2022,prevalence,0.239005322491463
5,MWI_5_18,Lilongwe City,female,40-44,December 2022,prevalence,0.302449370908996
5,MWI_5_18,Lilongwe City,female,45-49,December 2022,prevalence,0.329742108870226
5,MWI_5_18,Lilongwe City,female,50-54,December 2022,prevalence,0.275399884767767
5,MWI_5_18,Lilongwe City,female,55-59,December 2022,prevalence,0.214300613651802
5,MWI_5_18,Lilongwe City,female,60-64,December 2022,prevalence,0.160536161532134
5,MWI_5_18,Lilongwe City,female,65-69,December 2022,prevalence,0.1800927007552
5,MWI_5_18,Lilongwe City,male,all ages,December 2022,prevalence,0.0634100678911796
5,MWI_5_18,Lilongwe City,male,0-4,December 2022,prevalence,0.00498869745988338
5,MWI_5_18,Lilongwe City,male,5-9,December 2022,prevalence,0.00916991141638128
5,MWI_5_18,Lilongwe City,male,10-14,December 2022,prevalence,0.0150576438400397
5,MWI_5_18,Lilongwe City,male,15-19,December 2022,prevalence,0.0176414624559045
5,MWI_5_18,Lilongwe City,male,20-24,December 2022,prevalence,0.0207288651493712
5,MWI_5_18,Lilongwe City,male,25-29,December 2022,prevalence,0.0378207337342575
5,MWI_5_18,Lilongwe City,male,30-34,December 2022,prevalence,0.0774755384016995
5,MWI_5_18,Lilongwe City,male,35-39,December 2022,prevalence,0.127835652166052
5,MWI_5_18,Lilongwe City,male,40-44,December 2022,prevalence,0.19326768179468
5,MWI_5_18,Lilongwe City,male,45-49,December 2022,prevalence,0.271503698164694
5,MWI_5_18,Lilongwe City,male,50-54,December 2022,prevalence,0.292327704530118
5,MWI_5_18,Lilongwe City,male,55-59,December 2022,prevalence,0.271411203839406
5,MWI_5_18,Lilongwe City,male,60-64,December 2022,prevalence,0.213154081068235
5,MWI_5_18,Lilongwe City,male,65-69,December 2022,prevalence,0.206856119389456
5,MWI_5_18,Lilongwe City,female,15-19,December 2022,anc_prevalence,0.0226766680110291
5,MWI_5_18,Lilongwe City,female,20-24,December 2022,anc_prevalence,0.0384598886098136
5,MWI_5_18,Lilongwe City,female,25-29,December 2022,anc_prevalence,0.0722170118472057
5,MWI_5_18,Lilongwe City,female,30-34,December 2022,anc_prevalence,0.117392632403153
5,MWI_5_18,Lilongwe City,female,35-39,December 2022,anc_prevalence,0.142574432531604
5,MWI_5_18,Lilongwe City,female,40-44,December 2022,anc_prevalence,0.18498953338217
5,MWI_5_18,Lilongwe City,female,45-49,December 2022,anc_prevalence,0.205487260271541
5,MWI_5_19,Mangochi,both,all ages,December 2022,prevalence,0.0485891745067299
5,MWI_5_19,Mangochi,both,0-4,December 2022,prevalence,0.00337860330512174
5,MWI_5_19,Mangochi,both,5-9,December 2022,prevalence,0.00745766676852988
5,MWI_5_19,Mangochi,both,10-14,December 2022,prevalence,0.0129392392968615
5,MWI_5_19,Mangochi,both,15-19,December 2022,prevalence,0.0163127962014697
5,MWI_5_19,Mangochi,both,20-24,December 2022,prevalence,0.0266215646205983
5,MWI_5_19,Mangochi,both,25-29,December 2022,prevalence,0.0513267968079575
5,MWI_5_19,Mangochi,both,30-34,December 2022,prevalence,0.0978860719596176
5,MWI_5_19,Mangochi,both,35-39,December 2022,prevalence,0.151694703671842
5,MWI_5_19,Mangochi,both,40-44,December 2022,prevalence,0.191759634456653
5,MWI_5_19,Mangochi,both,45-49,December 2022,prevalence,0.209907856699494
5,MWI_5_19,Mangochi,both,50-54,December 2022,prevalence,0.215993860870879
5,MWI_5_19,Mangochi,both,55-59,December 2022,prevalence,0.167704409958145
5,MWI_5_19,Mangochi,both,60-64,December 2022,prevalence,0.136311700981265
5,MWI_5_19,Mangochi,both,65-69,December 2022,prevalence,0.127737020605938
5,MWI_5_19,Mangochi,female,all ages,December 2022,prevalence,0.0610761470239832
5,MWI_5_19,Mangochi,female,0-4,December 2022,prevalence,0.00336828773332432
5,MWI_5_19,Mangochi,female,5-9,December 2022,prevalence,0.00744309848988224
5,MWI_5_19,Mangochi,female,10-14,December 2022,prevalence,0.0129717921833479
5,MWI_5_19,Mangochi,female,15-19,December 2022,prevalence,0.0188282184218704
5,MWI_5_19,Mangochi,female,20-24,December 2022,prevalence,0.0357698122751729
5,MWI_5_19,Mangochi,female,25-29,December 2022,prevalence,0.0718745802447224
5,MWI_5_19,Mangochi,female,30-34,December 2022,prevalence,0.133150979111654
5,MWI_5_19,Mangochi,female,35-39,December 2022,prevalence,0.198565930351125
5,MWI_5_19,Mangochi,female,40-44,December 2022,prevalence,0.238589395079676
5,MWI_5_19,Mangochi,female,45-49,December 2022,prevalence,0.244648003601205
5,MWI_5_19,Mangochi,female,50-54,December 2022,prevalence,0.231761516215421
5,MWI_5_19,Mangochi,female,55-59,December 2022,prevalence,0.159494972703604
5,MWI_5_19,Mangochi,female,60-64,December 2022,prevalence,0.127525577586347
5,MWI_5_19,Mangochi,female,65-69,December 2022,prevalence,0.131240963255189
5,MWI_5_19,Mangochi,male,all ages,December 2022,prevalence,0.0348619330794205
5,MWI_5_19,Mangochi,male,0-4,December 2022,prevalence,0.0033889117351664
5,MWI_5_19,Mangochi,male,5-9,December 2022,prevalence,0.00747209002233008
5,MWI_5_19,Mangochi,male,10-14,December 2022,prevalence,0.0129072153242992
5,MWI_5_19,Mangochi,male,15-19,December 2022,prevalence,0.013641939652464
5,MWI_5_19,Mangochi,male,20-24,December 2022,prevalence,0.015341027626951
5,MWI_5_19,Mangochi,male,25-29,December 2022,prevalence,0.0258278717537592
5,MWI_5_19,Mangochi,male,30-34,December 2022,prevalence,0.0526270992592708
5,MWI_5_19,Mangochi,male,35-39,December 2022,prevalence,0.0887701574618122
5,MWI_5_19,Mangochi,male,40-44,December 2022,prevalence,0.134611952405625
5,MWI_5_19,Mangochi,male,45-49,December 2022,prevalence,0.173756878143217
5,MWI_5_19,Mangochi,male,50-54,December 2022,prevalence,0.199641183580162
5,MWI_5_19,Mangochi,male,55-59,December 2022,prevalence,0.178579781015348
5,MWI_5_19,Mangochi,male,60-64,December 2022,prevalence,0.148271083751705
5,MWI_5_19,Mangochi,male,65-69,December 2022,prevalence,0.123472777812608
5,MWI_5_19,Mangochi,female,15-19,December 2022,anc_prevalence,0.0209487217848972
5,MWI_5_19,Mangochi,female,20-24,December 2022,anc_prevalence,0.0364176022042978
5,MWI_5_19,Mangochi,female,25-29,December 2022,anc_prevalence,0.0664331110719973
5,MWI_5_19,Mangochi,female,30-34,December 2022,anc_prevalence,0.107391891729916
5,MWI_5_19,Mangochi,female,35-39,December 2022,anc_prevalence,0.128766503724144
5,MWI_5_19,Mangochi,female,40-44,December 2022,anc_prevalence,0.155990796984825
5,MWI_5_19,Mangochi,female,45-49,December 2022,anc_prevalence,0.160969815880033
5,MWI_5_20,Machinga,both,all ages,December 2022,prevalence,0.0345982011913171
5,MWI_5_20,Machinga,both,0-4,December 2022,prevalence,0.00242786664917133
5,MWI_5_20,Machinga,both,5-9,December 2022,prevalence,0.00518684347589764
5,MWI_5_20,Machinga,both,10-14,December 2022,prevalence,0.00915989326422465
5,MWI_5_20,Machinga,both,15-19,December 2022,prevalence,0.0115477841730202
5,MWI_5_20,Machinga,both,20-24,December 2022,prevalence,0.0183129965244397
5,MWI_5_20,Machinga,both,25-29,December 2022,prevalence,0.0356637643961927
5,MWI_5_20,Machinga,both,30-34,December 2022,prevalence,0.0694078444853859
5,MWI_5_20,Machinga,both,35-39,December 2022,prevalence,0.109753692619876
5,MWI_5_20,Machinga,both,40-44,December 2022,prevalence,0.140194799509071
5,MWI_5_20,Machinga,both,45-49,December 2022,prevalence,0.152732888616336
5,MWI_5_20,Machinga,both,50-54,December 2022,prevalence,0.160505749363095
5,MWI_5_20,Machinga,both,55-59,December 2022,prevalence,0.11910803888386
5,MWI_5_20,Machinga,both,60-64,December 2022,prevalence,0.0972293645655124
5,MWI_5_20,Machinga,both,65-69,December 2022,prevalence,0.0890912051738133
5,MWI_5_20,Machinga,female,all ages,December 2022,prevalence,0.0438488412718942
5,MWI_5_20,Machinga,female,0-4,December 2022,prevalence,0.00241935997675724
5,MWI_5_20,Machinga,female,5-9,December 2022,prevalence,0.00516581944196474
5,MWI_5_20,Machinga,female,10-14,December 2022,prevalence,0.00918562553641405
5,MWI_5_20,Machinga,female,15-19,December 2022,prevalence,0.0134676410152402
5,MWI_5_20,Machinga,female,20-24,December 2022,prevalence,0.0251222844960522
5,MWI_5_20,Machinga,female,25-29,December 2022,prevalence,0.0503954839537119
5,MWI_5_20,Machinga,female,30-34,December 2022,prevalence,0.0951976026955055
5,MWI_5_20,Machinga,female,35-39,December 2022,prevalence,0.144753280324227
5,MWI_5_20,Machinga,female,40-44,December 2022,prevalence,0.177858233107637
5,MWI_5_20,Machinga,female,45-49,December 2022,prevalence,0.18271667584018
5,MWI_5_20,Machinga,female,50-54,December 2022,prevalence,0.173582702173853
5,MWI_5_20,Machinga,female,55-59,December 2022,prevalence,0.113765607937871
5,MWI_5_20,Machinga,female,60-64,December 2022,prevalence,0.0919465220279685
5,MWI_5_20,Machinga,female,65-69,December 2022,prevalence,0.0926167102873166
5,MWI_5_20,Machinga,male,all ages,December 2022,prevalence,0.024506962721152
5,MWI_5_20,Machinga,male,0-4,December 2022,prevalence,0.00243639564073261
5,MWI_5_20,Machinga,male,5-9,December 2022,prevalence,0.00520803095028947
5,MWI_5_20,Machinga,male,10-14,December 2022,prevalence,0.00913417364028431
5,MWI_5_20,Machinga,male,15-19,December 2022,prevalence,0.00957372357641497
5,MWI_5_20,Machinga,male,20-24,December 2022,prevalence,0.0103815140539104
5,MWI_5_20,Machinga,male,25-29,December 2022,prevalence,0.0177559800612492
5,MWI_5_20,Machinga,male,30-34,December 2022,prevalence,0.0363440586551877
5,MWI_5_20,Machinga,male,35-39,December 2022,prevalence,0.0618671585707304
5,MWI_5_20,Machinga,male,40-44,December 2022,prevalence,0.0946391220387983
5,MWI_5_20,Machinga,male,45-49,December 2022,prevalence,0.123020809595718
5,MWI_5_20,Machinga,male,50-54,December 2022,prevalence,0.147225628059443
5,MWI_5_20,Machinga,male,55-59,December 2022,prevalence,0.126053618348653
5,MWI_5_20,Machinga,male,60-64,December 2022,prevalence,0.10397852442838
5,MWI_5_20,Machinga,male,65-69,December 2022,prevalence,0.0850899183977661
5,MWI_5_20,Machinga,female,15-19,December 2022,anc_prevalence,0.0152312988482683
5,MWI_5_20,Machinga,female,20-24,December 2022,anc_prevalence,0.0259857777259174
5,MWI_5_20,Machinga,female,25-29,December 2022,anc_prevalence,0.0471903035197189
5,MWI_5_20,Machinga,female,30-34,December 2022,anc_prevalence,0.0772245068826514
5,MWI_5_20,Machinga,female,35-39,December 2022,anc_prevalence,0.093016272509973
5,MWI_5_20,Machinga,female,40-44,December 2022,anc_prevalence,0.114752753319663
5,MWI_5_20,Machinga,female,45-49,December 2022,anc_prevalence,0.118568309468199
5,MWI_5_21,Zomba,both,all ages,December 2022,prevalence,0.0659600022674687
5,MWI_5_21,Zomba,both,0-4,December 2022,prevalence,0.00446248629435851
5,MWI_5_21,Zomba,both,5-9,December 2022,prevalence,0.00880741961011096
5,MWI_5_21,Zomba,both,10-14,December 2022,prevalence,0.015300897003801
5,MWI_5_21,Zomba,both,15-19,December 2022,prevalence,0.0209569589817342
5,MWI_5_21,Zomba,both,20-24,December 2022,prevalence,0.0335092952967336
5,MWI_5_21,Zomba,both,25-29,December 2022,prevalence,0.0651025625934636
5,MWI_5_21,Zomba,both,30-34,December 2022,prevalence,0.120756989585561
5,MWI_5_21,Zomba,both,35-39,December 2022,prevalence,0.186376318178747
5,MWI_5_21,Zomba,both,40-44,December 2022,prevalence,0.238085911331999
5,MWI_5_21,Zomba,both,45-49,December 2022,prevalence,0.270937678911704
5,MWI_5_21,Zomba,both,50-54,December 2022,prevalence,0.263003469014917
5,MWI_5_21,Zomba,both,55-59,December 2022,prevalence,0.210818716107401
5,MWI_5_21,Zomba,both,60-64,December 2022,prevalence,0.168424755122726
5,MWI_5_21,Zomba,both,65-69,December 2022,prevalence,0.161564933908916
5,MWI_5_21,Zomba,female,all ages,December 2022,prevalence,0.0823391920724134
5,MWI_5_21,Zomba,female,0-4,December 2022,prevalence,0.00446144803061645
5,MWI_5_21,Zomba,female,5-9,December 2022,prevalence,0.00879972996276607
5,MWI_5_21,Zomba,female,10-14,December 2022,prevalence,0.0153116021851886
5,MWI_5_21,Zomba,female,15-19,December 2022,prevalence,0.0241932157010605
5,MWI_5_21,Zomba,female,20-24,December 2022,prevalence,0.0463487567506499
5,MWI_5_21,Zomba,female,25-29,December 2022,prevalence,0.0920653747928932
5,MWI_5_21,Zomba,female,30-34,December 2022,prevalence,0.162363736010076
5,MWI_5_21,Zomba,female,35-39,December 2022,prevalence,0.237814426700512
5,MWI_5_21,Zomba,female,40-44,December 2022,prevalence,0.288001539963092
5,MWI_5_21,Zomba,female,45-49,December 2022,prevalence,0.309389306791722
5,MWI_5_21,Zomba,female,50-54,December 2022,prevalence,0.271568155765034
5,MWI_5_21,Zomba,female,55-59,December 2022,prevalence,0.198386060173774
5,MWI_5_21,Zomba,female,60-64,December 2022,prevalence,0.156725041659763
5,MWI_5_21,Zomba,female,65-69,December 2022,prevalence,0.160377841362264
5,MWI_5_21,Zomba,male,all ages,December 2022,prevalence,0.048299395538714
5,MWI_5_21,Zomba,male,0-4,December 2022,prevalence,0.00446350925510673
5,MWI_5_21,Zomba,male,5-9,December 2022,prevalence,0.00881493147739448
5,MWI_5_21,Zomba,male,10-14,December 2022,prevalence,0.0152902917800905
5,MWI_5_21,Zomba,male,15-19,December 2022,prevalence,0.0176428063300228
5,MWI_5_21,Zomba,male,20-24,December 2022,prevalence,0.0201309318346329
5,MWI_5_21,Zomba,male,25-29,December 2022,prevalence,0.0354158267519792
5,MWI_5_21,Zomba,male,30-34,December 2022,prevalence,0.0699477017027629
5,MWI_5_21,Zomba,male,35-39,December 2022,prevalence,0.116597919591218
5,MWI_5_21,Zomba,male,40-44,December 2022,prevalence,0.17527021826591
5,MWI_5_21,Zomba,male,45-49,December 2022,prevalence,0.230203944491901
5,MWI_5_21,Zomba,male,50-54,December 2022,prevalence,0.253205343635473
5,MWI_5_21,Zomba,male,55-59,December 2022,prevalence,0.228658151848611
5,MWI_5_21,Zomba,male,60-64,December 2022,prevalence,0.184733783846575
5,MWI_5_21,Zomba,male,65-69,December 2022,prevalence,0.163215968508573
5,MWI_5_21,Zomba,female,15-19,December 2022,anc_prevalence,0.021998862783323
5,MWI_5_21,Zomba,female,20-24,December 2022,anc_prevalence,0.0387233187639911
5,MWI_5_21,Zomba,female,25-29,December 2022,anc_prevalence,0.0704404161555394
5,MWI_5_21,Zomba,female,30-34,December 2022,anc_prevalence,0.109895225599877
5,MWI_5_21,Zomba,female,35-39,December 2022,anc_prevalence,0.1314780241807
5,MWI_5_21,Zomba,female,40-44,December 2022,anc_prevalence,0.162533892163814
5,MWI_5_21,Zomba,female,45-49,December 2022,anc_prevalence,0.177553085602475
5,MWI_5_22,Mulanje,both,all ages,December 2022,prevalence,0.0838096615201622
5,MWI_5_22,Mulanje,both,0-4,December 2022,prevalence,0.00549461453510566
5,MWI_5_22,Mulanje,both,5-9,December 2022,prevalence,0.0105469681861519
5,MWI_5_22,Mulanje,both,10-14,December 2022,prevalence,0.0179506923070881
5,MWI_5_22,Mulanje,both,15-19,December 2022,prevalence,0.0264446206322923
5,MWI_5_22,Mulanje,both,20-24,December 2022,prevalence,0.0437424678257941
5,MWI_5_22,Mulanje,both,25-29,December 2022,prevalence,0.0839461909298741
5,MWI_5_22,Mulanje,both,30-34,December 2022,prevalence,0.15086347679133
5,MWI_5_22,Mulanje,both,35-39,December 2022,prevalence,0.233737763746058
5,MWI_5_22,Mulanje,both,40-44,December 2022,prevalence,0.289561929849621
5,MWI_5_22,Mulanje,both,45-49,December 2022,prevalence,0.339299116268112
5,MWI_5_22,Mulanje,both,50-54,December 2022,prevalence,0.322622412115279
5,MWI_5_22,Mulanje,both,55-59,December 2022,prevalence,0.262960923918779
5,MWI_5_22,Mulanje,both,60-64,December 2022,prevalence,0.210097708748497
5,MWI_5_22,Mulanje,both,65-69,December 2022,prevalence,0.204028608844715
5,MWI_5_22,Mulanje,female,all ages,December 2022,prevalence,0.104360845148157
5,MWI_5_22,Mulanje,female,0-4,December 2022,prevalence,0.00551213630922424
5,MWI_5_22,Mulanje,female,5-9,December 2022,prevalence,0.0105336857324358
5,MWI_5_22,Mulanje,female,10-14,December 2022,prevalence,0.0180448202283544
5,MWI_5_22,Mulanje,female,15-19,December 2022,prevalence,0.0304991159681058
5,MWI_5_22,Mulanje,female,20-24,December 2022,prevalence,0.0600406352955155
5,MWI_5_22,Mulanje,female,25-29,December 2022,prevalence,0.117572874480394
5,MWI_5_22,Mulanje,female,30-34,December 2022,prevalence,0.198959583302951
5,MWI_5_22,Mulanje,female,35-39,December 2022,prevalence,0.295604218864775
5,MWI_5_22,Mulanje,female,40-44,December 2022,prevalence,0.343376417363734
5,MWI_5_22,Mulanje,female,45-49,December 2022,prevalence,0.378444774626898
5,MWI_5_22,Mulanje,female,50-54,December 2022,prevalence,0.325045807629124
5,MWI_5_22,Mulanje,female,55-59,December 2022,prevalence,0.24970754179696
5,MWI_5_22,Mulanje,female,60-64,December 2022,prevalence,0.192980898664544
5,MWI_5_22,Mulanje,female,65-69,December 2022,prevalence,0.204340775707436
5,MWI_5_22,Mulanje,male,all ages,December 2022,prevalence,0.0616222718451507
5,MWI_5_22,Mulanje,male,0-4,December 2022,prevalence,0.00547761895301818
5,MWI_5_22,Mulanje,male,5-9,December 2022,prevalence,0.0105599124644847
5,MWI_5_22,Mulanje,male,10-14,December 2022,prevalence,0.0178595679377051
5,MWI_5_22,Mulanje,male,15-19,December 2022,prevalence,0.0223616969230791
5,MWI_5_22,Mulanje,male,20-24,December 2022,prevalence,0.0270935206630925
5,MWI_5_22,Mulanje,male,25-29,December 2022,prevalence,0.0471353724786405
5,MWI_5_22,Mulanje,male,30-34,December 2022,prevalence,0.0906712212160641
5,MWI_5_22,Mulanje,male,35-39,December 2022,prevalence,0.15124448951063
5,MWI_5_22,Mulanje,male,40-44,December 2022,prevalence,0.221670578528715
5,MWI_5_22,Mulanje,male,45-49,December 2022,prevalence,0.296094743531556
5,MWI_5_22,Mulanje,male,50-54,December 2022,prevalence,0.319510575547451
5,MWI_5_22,Mulanje,male,55-59,December 2022,prevalence,0.282920487305187
5,MWI_5_22,Mulanje,male,60-64,December 2022,prevalence,0.23764475790151
5,MWI_5_22,Mulanje,male,65-69,December 2022,prevalence,0.203584831261545
5,MWI_5_22,Mulanje,female,15-19,December 2022,anc_prevalence,0.0327340513486409
5,MWI_5_22,Mulanje,female,20-24,December 2022,anc_prevalence,0.059061181338902
5,MWI_5_22,Mulanje,female,25-29,December 2022,anc_prevalence,0.105608206967719
5,MWI_5_22,Mulanje,female,30-34,December 2022,anc_prevalence,0.158001817458222
5,MWI_5_22,Mulanje,female,35-39,December 2022,anc_prevalence,0.194507256440316
5,MWI_5_22,Mulanje,female,40-44,December 2022,anc_prevalence,0.229319292089764
5,MWI_5_22,Mulanje,female,45-49,December 2022,anc_prevalence,0.258122294349253
5,MWI_5_23,Phalombe,both,all ages,December 2022,prevalence,0.0683470632727996
5,MWI_5_23,Phalombe,both,0-4,December 2022,prevalence,0.00471733264448925
5,MWI_5_23,Phalombe,both,5-9,December 2022,prevalence,0.00955663051612308
5,MWI_5_23,Phalombe,both,10-14,December 2022,prevalence,0.0166409538545742
5,MWI_5_23,Phalombe,both,15-19,December 2022,prevalence,0.0231585069788188
5,MWI_5_23,Phalombe,both,20-24,December 2022,prevalence,0.0366756536102952
5,MWI_5_23,Phalombe,both,25-29,December 2022,prevalence,0.0700016319326529
5,MWI_5_23,Phalombe,both,30-34,December 2022,prevalence,0.12894325499676
5,MWI_5_23,Phalombe,both,35-39,December 2022,prevalence,0.205484367222355
5,MWI_5_23,Phalombe,both,40-44,December 2022,prevalence,0.254208431621914
5,MWI_5_23,Phalombe,both,45-49,December 2022,prevalence,0.295035995896037
5,MWI_5_23,Phalombe,both,50-54,December 2022,prevalence,0.287501785243137
5,MWI_5_23,Phalombe,both,55-59,December 2022,prevalence,0.229068614164244
5,MWI_5_23,Phalombe,both,60-64,December 2022,prevalence,0.186363717666602
5,MWI_5_23,Phalombe,both,65-69,December 2022,prevalence,0.171913576875986
5,MWI_5_23,Phalombe,female,all ages,December 2022,prevalence,0.0847938514740006
5,MWI_5_23,Phalombe,female,0-4,December 2022,prevalence,0.00472397777158325
5,MWI_5_23,Phalombe,female,5-9,December 2022,prevalence,0.00955330939248022
5,MWI_5_23,Phalombe,female,10-14,December 2022,prevalence,0.0167284738595259
5,MWI_5_23,Phalombe,female,15-19,December 2022,prevalence,0.0266626645452835
5,MWI_5_23,Phalombe,female,20-24,December 2022,prevalence,0.0509586310106348
5,MWI_5_23,Phalombe,female,25-29,December 2022,prevalence,0.098767930703406
5,MWI_5_23,Phalombe,female,30-34,December 2022,prevalence,0.172989295840297
5,MWI_5_23,Phalombe,female,35-39,December 2022,prevalence,0.264661356392782
5,MWI_5_23,Phalombe,female,40-44,December 2022,prevalence,0.307495555610882
5,MWI_5_23,Phalombe,female,45-49,December 2022,prevalence,0.3276029469538
5,MWI_5_23,Phalombe,female,50-54,December 2022,prevalence,0.29435795940371
5,MWI_5_23,Phalombe,female,55-59,December 2022,prevalence,0.215596598537161
5,MWI_5_23,Phalombe,female,60-64,December 2022,prevalence,0.168990477087079
5,MWI_5_23,Phalombe,female,65-69,December 2022,prevalence,0.171706700709951
5,MWI_5_23,Phalombe,male,all ages,December 2022,prevalence,0.0510998949253101
5,MWI_5_23,Phalombe,male,0-4,December 2022,prevalence,0.00471080753965994
5,MWI_5_23,Phalombe,male,5-9,December 2022,prevalence,0.00955989287187263
5,MWI_5_23,Phalombe,male,10-14,December 2022,prevalence,0.0165553571137105
5,MWI_5_23,Phalombe,male,15-19,December 2022,prevalence,0.0196927891207748
5,MWI_5_23,Phalombe,male,20-24,December 2022,prevalence,0.0227241245545883
5,MWI_5_23,Phalombe,male,25-29,December 2022,prevalence,0.039461275063549
5,MWI_5_23,Phalombe,male,30-34,December 2022,prevalence,0.0769590832975346
5,MWI_5_23,Phalombe,male,35-39,December 2022,prevalence,0.131947255429436
5,MWI_5_23,Phalombe,male,40-44,December 2022,prevalence,0.192905752343619
5,MWI_5_23,Phalombe,male,45-49,December 2022,prevalence,0.260145613191576
5,MWI_5_23,Phalombe,male,50-54,December 2022,prevalence,0.279618889200849
5,MWI_5_23,Phalombe,male,55-59,December 2022,prevalence,0.247510300955307
5,MWI_5_23,Phalombe,male,60-64,December 2022,prevalence,0.212487983132832
5,MWI_5_23,Phalombe,male,65-69,December 2022,prevalence,0.172194122961162
5,MWI_5_23,Phalombe,female,15-19,December 2022,anc_prevalence,0.0264177022513881
5,MWI_5_23,Phalombe,female,20-24,December 2022,anc_prevalence,0.0463393395132123
5,MWI_5_23,Phalombe,female,25-29,December 2022,anc_prevalence,0.0820938582200652
5,MWI_5_23,Phalombe,female,30-34,December 2022,anc_prevalence,0.127054493865689
5,MWI_5_23,Phalombe,female,35-39,December 2022,anc_prevalence,0.160203132230641
5,MWI_5_23,Phalombe,female,40-44,December 2022,anc_prevalence,0.188787834805872
5,MWI_5_23,Phalombe,female,45-49,December 2022,anc_prevalence,0.204106732173888
5,MWI_5_24,Balaka,both,all ages,December 2022,prevalence,0.0596718483655575
5,MWI_5_24,Balaka,both,0-4,December 2022,prevalence,0.00421304797576695
5,MWI_5_24,Balaka,both,5-9,December 2022,prevalence,0.00871849447983454
5,MWI_5_24,Balaka,both,10-14,December 2022,prevalence,0.0150364618077005
5,MWI_5_24,Balaka,both,15-19,December 2022,prevalence,0.0195724643381083
5,MWI_5_24,Balaka,both,20-24,December 2022,prevalence,0.0313091989541196
5,MWI_5_24,Balaka,both,25-29,December 2022,prevalence,0.06091598333649
5,MWI_5_24,Balaka,both,30-34,December 2022,prevalence,0.112762289964007
5,MWI_5_24,Balaka,both,35-39,December 2022,prevalence,0.17384548148223
5,MWI_5_24,Balaka,both,40-44,December 2022,prevalence,0.21938754696482
5,MWI_5_24,Balaka,both,45-49,December 2022,prevalence,0.251746847047101
5,MWI_5_24,Balaka,both,50-54,December 2022,prevalence,0.241806976390818
5,MWI_5_24,Balaka,both,55-59,December 2022,prevalence,0.195919897304796
5,MWI_5_24,Balaka,both,60-64,December 2022,prevalence,0.154267092279836
5,MWI_5_24,Balaka,both,65-69,December 2022,prevalence,0.15029746063653
5,MWI_5_24,Balaka,female,all ages,December 2022,prevalence,0.0751161848263032
5,MWI_5_24,Balaka,female,0-4,December 2022,prevalence,0.00420979947725241
5,MWI_5_24,Balaka,female,5-9,December 2022,prevalence,0.00871587609959616
5,MWI_5_24,Balaka,female,10-14,December 2022,prevalence,0.0150379387300282
5,MWI_5_24,Balaka,female,15-19,December 2022,prevalence,0.0226570203360075
5,MWI_5_24,Balaka,female,20-24,December 2022,prevalence,0.0430390160003276
5,MWI_5_24,Balaka,female,25-29,December 2022,prevalence,0.0852057786556827
5,MWI_5_24,Balaka,female,30-34,December 2022,prevalence,0.152782161048908
5,MWI_5_24,Balaka,female,35-39,December 2022,prevalence,0.223294155872448
5,MWI_5_24,Balaka,female,40-44,December 2022,prevalence,0.267987329026505
5,MWI_5_24,Balaka,female,45-49,December 2022,prevalence,0.289357313314539
5,MWI_5_24,Balaka,female,50-54,December 2022,prevalence,0.251597399486363
5,MWI_5_24,Balaka,female,55-59,December 2022,prevalence,0.18580198194641
5,MWI_5_24,Balaka,female,60-64,December 2022,prevalence,0.145144219101047
5,MWI_5_24,Balaka,female,65-69,December 2022,prevalence,0.151024116310305
5,MWI_5_24,Balaka,male,all ages,December 2022,prevalence,0.0429292580855513
5,MWI_5_24,Balaka,male,0-4,December 2022,prevalence,0.00421624373104093
5,MWI_5_24,Balaka,male,5-9,December 2022,prevalence,0.00872102205587774
5,MWI_5_24,Balaka,male,10-14,December 2022,prevalence,0.0150350192403647
5,MWI_5_24,Balaka,male,15-19,December 2022,prevalence,0.0164427560371517
5,MWI_5_24,Balaka,male,20-24,December 2022,prevalence,0.0185147801044367
5,MWI_5_24,Balaka,male,25-29,December 2022,prevalence,0.0321498286273612
5,MWI_5_24,Balaka,male,30-34,December 2022,prevalence,0.0629241269260122
5,MWI_5_24,Balaka,male,35-39,December 2022,prevalence,0.105898525479988
5,MWI_5_24,Balaka,male,40-44,December 2022,prevalence,0.158158093442204
5,MWI_5_24,Balaka,male,45-49,December 2022,prevalence,0.21126821353748
5,MWI_5_24,Balaka,male,50-54,December 2022,prevalence,0.230351031002363
